case,arm,seed,t_sec,best
A mid,B0+,7,23.884,34.0000
A mid,B0+,7,23.918,34.0000
A mid,B0+,7,23.956,34.0000
A mid,B0+,7,23.991,34.0000
A mid,B0+,7,24.032,34.0000
A mid,B0+,7,24.065,34.0000
A mid,B0+,7,24.098,34.0000
A mid,B0+,7,24.133,34.0000
A mid,B0+,7,24.172,34.0000
A mid,B0+,7,24.206,34.0000
A mid,B0+,7,24.240,34.0000
A mid,B0+,7,24.279,34.0000
A mid,B0+,7,24.318,34.0000
A mid,B0+,7,24.358,34.0000
A mid,B0+,7,24.397,34.0000
A mid,B0+,7,24.432,34.0000
A mid,B0+,7,24.469,34.0000
A mid,B0+,7,24.508,34.0000
A mid,B0+,7,24.544,34.0000
A mid,B0+,7,24.580,34.0000
A mid,B0+,7,24.617,34.0000
A mid,B0+,7,24.653,34.0000
A mid,B0+,7,24.692,34.0000
A mid,B0+,7,24.730,34.0000
A mid,B0+,7,24.768,34.0000
A mid,B0+,7,24.807,34.0000
A mid,B0+,7,24.846,34.0000
A mid,B0+,7,24.886,34.0000
A mid,B0+,7,24.926,34.0000
A mid,B0+,7,24.961,34.0000
A mid,B0+,7,24.997,34.0000
A mid,B0+,7,25.036,34.0000
A mid,B0+,7,25.072,34.0000
A mid,B0+,7,25.107,34.0000
A mid,B0+,7,25.140,34.0000
A mid,B0+,7,25.175,34.0000
A mid,B0+,7,25.214,34.0000
A mid,B0+,7,25.249,34.0000
A mid,B0+,7,25.282,34.0000
A mid,B0+,7,25.317,34.0000
A mid,B0+,7,25.355,34.0000
A mid,B0+,7,25.390,34.0000
A mid,B0+,7,25.424,34.0000
A mid,B0+,7,25.460,34.0000
A mid,B1,7,0.407,51.0000
A mid,B1,7,0.788,49.0000
A mid,B1,7,1.164,48.0000
A mid,B1,7,1.506,48.0000
A mid,B1,7,1.840,48.0000
A mid,B1,7,2.163,48.0000
A mid,B1,7,2.462,48.0000
A mid,B1,7,2.771,48.0000
A mid,B1,7,3.070,48.0000
A mid,B1,7,3.368,48.0000
A mid,B1,7,3.674,48.0000
A mid,B1,7,3.975,48.0000
A mid,B1,7,4.254,48.0000
A mid,B1,7,4.542,48.0000
A mid,B1,7,4.841,48.0000
A mid,B1,7,5.118,48.0000
A mid,B1,7,5.386,48.0000
A mid,B1,7,5.654,48.0000
A mid,B1,7,5.932,48.0000
A mid,B1,7,6.205,48.0000
A mid,B1,7,6.501,48.0000
A mid,B1,7,6.775,48.0000
A mid,B1,7,7.062,48.0000
A mid,B1,7,7.343,48.0000
A mid,B1,7,7.635,48.0000
A mid,B1,7,7.947,48.0000
A mid,B1,7,8.227,48.0000
A mid,B1,7,8.510,48.0000
A mid,B1,7,8.800,48.0000
A mid,B1,7,9.091,48.0000
A mid,B1,7,9.373,48.0000
A mid,B1,7,9.651,48.0000
A mid,B1,7,9.954,48.0000
A mid,B1,7,10.232,48.0000
A mid,B1,7,10.506,48.0000
A mid,B1,7,10.780,48.0000
A mid,B1,7,11.062,48.0000
A mid,B1,7,11.335,48.0000
A mid,B1,7,11.613,48.0000
A mid,B1,7,11.886,48.0000
A mid,B1,7,12.171,48.0000
A mid,B1,7,12.452,48.0000
A mid,B1,7,12.730,48.0000
A mid,B1,7,13.019,48.0000
A mid,B1,7,13.293,48.0000
A mid,B1,7,13.567,48.0000
A mid,B1,7,13.852,48.0000
A mid,B1,7,14.125,48.0000
A mid,B1,7,14.394,48.0000
A mid,B1,7,14.686,48.0000
A mid,B1,7,14.967,48.0000
A mid,B1,7,15.242,48.0000
A mid,B1,7,15.540,48.0000
A mid,B1,7,15.832,48.0000
A mid,B1,7,16.122,48.0000
A mid,B1,7,16.392,46.0000
A mid,B1,7,16.645,46.0000
A mid,B1,7,16.892,46.0000
A mid,B1,7,17.137,46.0000
A mid,B1,7,17.377,46.0000
A mid,B1,7,17.616,46.0000
A mid,B1,7,17.871,46.0000
A mid,B1,7,18.146,46.0000
A mid,B1,7,18.391,46.0000
A mid,B1,7,18.656,46.0000
A mid,B1,7,18.921,46.0000
A mid,B1,7,19.173,46.0000
A mid,B1,7,19.428,46.0000
A mid,B1,7,19.683,46.0000
A mid,B1,7,19.929,46.0000
A mid,B1,7,20.167,46.0000
A mid,B1,7,20.407,46.0000
A mid,B1,7,20.656,46.0000
A mid,B1,7,20.918,46.0000
A mid,B1,7,21.160,46.0000
A mid,B1,7,21.407,46.0000
A mid,B1,7,21.658,45.0000
A mid,B1,7,21.912,45.0000
A mid,B1,7,22.173,45.0000
A mid,B1,7,22.428,45.0000
A mid,B1,7,22.699,45.0000
A mid,B1,7,22.955,45.0000
A mid,B1,7,23.205,45.0000
A mid,B1,7,23.467,44.0000
A mid,B1,7,23.736,44.0000
A mid,B1,7,24.038,43.0000
A mid,B1,7,24.326,43.0000
A mid,B1,7,24.616,43.0000
A mid,B1,7,24.886,43.0000
A mid,B1,7,25.154,43.0000
A mid,B1,7,25.422,43.0000
A mid,B1,7,25.706,43.0000
A mid,B1,7,25.996,43.0000
A mid,B1,7,26.266,43.0000
A mid,B1,7,26.543,43.0000
A mid,B1,7,26.854,43.0000
A mid,B1,7,27.142,43.0000
A mid,B1,7,27.416,43.0000
A mid,B1,7,27.698,43.0000
A mid,B1,7,27.965,43.0000
A mid,B1,7,28.228,43.0000
A mid,B1,7,28.498,43.0000
A mid,B1,7,28.764,43.0000
A mid,B1,7,29.047,41.0000
A mid,B1,7,29.315,41.0000
A mid,B1,7,29.577,41.0000
A mid,B1,7,29.844,41.0000
A mid,B1,7,30.118,41.0000
A mid,B1,7,30.398,41.0000
A mid,B1,7,30.690,41.0000
A mid,B1,7,30.968,41.0000
A mid,B1,7,31.216,41.0000
A mid,B1,7,31.502,41.0000
A mid,B1,7,31.764,41.0000
A mid,B1,7,32.055,40.0000
A mid,B1,7,32.326,40.0000
A mid,B1,7,32.615,40.0000
A mid,B1,7,32.906,40.0000
A mid,B1,7,33.175,40.0000
A mid,B1,7,33.433,40.0000
A mid,B1,7,33.706,40.0000
A mid,B1,7,33.983,40.0000
A mid,B1,7,34.275,40.0000
A mid,B1,7,34.564,40.0000
A mid,B1,7,34.868,40.0000
A mid,B1,7,35.177,40.0000
A mid,B1,7,35.465,40.0000
A mid,B1,7,35.765,40.0000
A mid,B1,7,36.068,40.0000
A mid,B1,7,36.348,40.0000
A mid,B1,7,36.628,40.0000
A mid,B1,7,36.902,40.0000
A mid,B1,7,37.170,40.0000
A mid,B1,7,37.443,40.0000
A mid,B1,7,37.707,40.0000
A mid,B1,7,37.986,40.0000
A mid,B1,7,38.267,40.0000
A mid,B1,7,38.575,40.0000
A mid,B1,7,38.841,40.0000
A mid,B1,7,39.113,40.0000
A mid,B1,7,39.389,40.0000
A mid,B1,7,39.701,40.0000
A mid,B1,7,39.976,40.0000
A mid,B1,7,40.255,40.0000
A mid,B1,7,40.524,40.0000
A mid,B1,7,40.822,40.0000
A mid,B1,7,41.101,40.0000
A mid,B1,7,41.371,40.0000
A mid,B1,7,41.650,40.0000
A mid,B1,7,41.935,40.0000
A mid,B1,7,42.213,40.0000
A mid,B1,7,42.476,40.0000
A mid,B1,7,42.768,40.0000
A mid,B1,7,43.043,40.0000
A mid,B1,7,43.321,40.0000
A mid,B1,7,43.588,40.0000
A mid,B1,7,43.855,40.0000
A mid,B1,7,44.121,40.0000
A mid,B1,7,44.386,40.0000
A mid,B1,7,44.651,40.0000
A mid,B1,7,44.921,40.0000
A mid,B1,7,45.193,40.0000
A mid,B1,7,45.462,40.0000
A mid,B1,7,45.767,40.0000
A mid,B1,7,46.049,40.0000
A mid,B1,7,46.333,40.0000
A mid,B1,7,46.616,40.0000
A mid,B1,7,46.893,40.0000
A mid,B1,7,47.177,40.0000
A mid,B1,7,47.467,40.0000
A mid,B1,7,47.743,40.0000
A mid,B1,7,48.024,40.0000
A mid,B1,7,48.286,40.0000
A mid,B1,7,48.573,40.0000
A mid,B1,7,48.857,40.0000
A mid,B1,7,49.121,40.0000
A mid,B1,7,49.389,40.0000
A mid,B1,7,49.652,40.0000
A mid,B1,7,49.929,40.0000
A mid,B1,7,50.203,40.0000
A mid,B1,7,50.459,40.0000
A mid,B1,7,50.721,40.0000
A mid,B1,7,50.983,40.0000
A mid,B1,7,51.242,40.0000
A mid,B1,7,51.502,40.0000
A mid,B1,7,51.782,40.0000
A mid,B1,7,52.054,40.0000
A mid,B1,7,52.334,40.0000
A mid,B1,7,52.611,40.0000
A mid,B1,7,52.908,40.0000
A mid,B1,7,53.195,40.0000
A mid,B1,7,53.470,40.0000
A mid,B1,7,53.727,40.0000
A mid,B1,7,54.031,40.0000
A mid,B1,7,54.291,40.0000
A mid,B1,7,54.557,40.0000
A mid,B1,7,54.843,40.0000
A mid,B1,7,55.128,40.0000
A mid,B1,7,55.391,40.0000
A mid,B1,7,55.645,40.0000
A mid,B1,7,55.906,40.0000
A mid,B1,7,56.166,40.0000
A mid,B1,7,56.428,40.0000
A mid,B1,7,56.693,40.0000
A mid,B1,7,56.959,40.0000
A mid,B1,7,57.220,40.0000
A mid,B1,7,57.490,40.0000
A mid,B1,7,57.749,40.0000
A mid,B1,7,58.017,40.0000
A mid,B1,7,58.288,40.0000
A mid,B1,7,58.554,40.0000
A mid,B1,7,58.820,40.0000
A mid,B1,7,59.085,40.0000
A mid,B1,7,59.349,40.0000
A mid,B1,7,59.641,40.0000
A mid,B1,7,59.929,40.0000
A mid,B1,7,60.199,40.0000
A mid,B1,7,60.461,40.0000
A mid,B1,7,60.722,40.0000
A mid,B1,7,60.992,40.0000
A mid,B1,7,61.258,40.0000
A mid,B1,7,61.526,40.0000
A mid,B1,7,61.833,40.0000
A mid,B1,7,62.114,40.0000
A mid,B1,7,62.385,40.0000
A mid,B1,7,62.672,40.0000
A mid,B1,7,62.946,40.0000
A mid,B1,7,63.212,40.0000
A mid,B1,7,63.492,40.0000
A mid,B1,7,63.761,40.0000
A mid,B1,7,64.042,40.0000
A mid,B1,7,64.304,40.0000
A mid,B1,7,64.562,40.0000
A mid,B1,7,64.833,40.0000
A mid,B1,7,65.105,40.0000
A mid,B1,7,65.369,40.0000
A mid,B1,7,65.640,40.0000
A mid,B1,7,65.932,40.0000
A mid,B1,7,66.194,40.0000
A mid,B1,7,66.463,40.0000
A mid,B1,7,66.726,40.0000
A mid,B1,7,67.010,40.0000
A mid,B1,7,67.271,40.0000
A mid,B1,7,67.547,40.0000
A mid,B1,7,67.827,40.0000
A mid,B1,7,68.094,40.0000
A mid,B1,7,68.358,40.0000
A mid,B1,7,68.630,40.0000
A mid,B1,7,68.915,40.0000
A mid,B1,7,69.189,40.0000
A mid,B1,7,69.463,40.0000
A mid,B1,7,69.727,40.0000
A mid,B1,7,70.004,40.0000
A mid,B1,7,70.268,40.0000
A mid,B1,7,70.553,40.0000
A mid,B1,7,70.838,40.0000
A mid,B1,7,71.109,40.0000
A mid,B1,7,71.375,40.0000
A mid,B1,7,71.647,40.0000
A mid,B1,7,71.922,40.0000
A mid,B1,7,72.199,40.0000
A mid,B1,7,72.468,40.0000
A mid,B1,7,72.733,40.0000
A mid,B1,7,73.006,40.0000
A mid,B1,7,73.277,40.0000
A mid,B1,7,73.556,40.0000
A mid,B1,7,73.830,40.0000
A mid,B1,7,74.101,40.0000
A mid,B1,7,74.367,40.0000
A mid,B1,7,74.634,40.0000
A mid,B1,7,74.908,40.0000
A mid,B1,7,75.183,40.0000
A mid,B1,7,75.448,40.0000
A mid,B1,7,75.713,40.0000
A mid,B1,7,75.983,40.0000
A mid,B1,7,76.249,40.0000
A mid,B1,7,76.529,40.0000
A mid,B1,7,76.811,40.0000
A mid,B1,7,77.101,40.0000
A mid,B1,7,77.369,40.0000
A mid,B1,7,77.633,40.0000
A mid,B1,7,77.898,40.0000
A mid,B1,7,78.164,40.0000
A mid,B1,7,78.431,40.0000
A mid,B1,7,78.701,40.0000
A mid,B1,7,78.993,40.0000
A mid,B1,7,79.278,40.0000
A mid,B1,7,79.571,40.0000
A mid,B1,7,79.949,40.0000
A mid,B1,7,80.212,40.0000
A mid,B1,7,80.490,40.0000
A mid,B1,7,80.753,40.0000
A mid,B1,7,81.051,40.0000
A mid,B1,7,81.329,40.0000
A mid,B1,7,81.589,40.0000
A mid,B1,7,81.865,40.0000
A mid,B1,7,82.137,40.0000
A mid,B1,7,82.422,40.0000
A mid,B1,7,82.701,40.0000
A mid,B1,7,82.981,40.0000
A mid,B1,7,83.244,40.0000
A mid,B1,7,83.505,40.0000
A mid,B1,7,83.783,40.0000
A mid,B1,7,84.058,40.0000
A mid,B1,7,84.318,40.0000
A mid,B1,7,84.589,40.0000
A mid,B1,7,84.860,40.0000
A mid,B1,7,85.128,40.0000
A mid,B1,7,85.393,40.0000
A mid,B1,7,85.661,40.0000
A mid,B1,7,85.948,40.0000
A mid,B1,7,86.224,40.0000
A mid,B1,7,86.502,40.0000
A mid,B1,7,86.765,40.0000
A mid,B1,7,87.042,40.0000
A mid,B1,7,87.306,40.0000
A mid,B1,7,87.568,40.0000
A mid,B1,7,87.831,40.0000
A mid,B1,7,88.094,40.0000
A mid,B1,7,88.358,40.0000
A mid,B1,7,88.633,40.0000
A mid,B1,7,88.921,40.0000
A mid,B1,7,89.194,40.0000
A mid,B1,7,89.465,40.0000
A mid,B1,7,89.750,40.0000
A mid,B1,7,90.045,40.0000
A mid,B2,7,2.271,50.0000
A mid,B2,7,4.709,44.0000
A mid,B2,7,6.819,44.0000
A mid,B2,7,8.732,44.0000
A mid,B2,7,10.686,44.0000
A mid,B2,7,12.737,44.0000
A mid,B2,7,14.732,44.0000
A mid,B2,7,16.726,44.0000
A mid,B2,7,18.640,44.0000
A mid,B2,7,20.539,44.0000
A mid,B2,7,22.395,44.0000
A mid,B2,7,24.290,44.0000
A mid,B2,7,26.105,42.0000
A mid,B2,7,27.878,42.0000
A mid,B2,7,29.525,42.0000
A mid,B2,7,30.998,42.0000
A mid,B2,7,32.519,42.0000
A mid,B2,7,34.051,42.0000
A mid,B2,7,35.563,42.0000
A mid,B2,7,37.038,41.0000
A mid,B2,7,38.476,41.0000
A mid,B2,7,39.915,41.0000
A mid,B2,7,41.234,41.0000
A mid,B2,7,42.517,41.0000
A mid,B2,7,43.929,40.0000
A mid,B2,7,45.218,40.0000
A mid,B2,7,46.530,40.0000
A mid,B2,7,47.855,40.0000
A mid,B2,7,49.159,40.0000
A mid,B2,7,50.554,40.0000
A mid,B2,7,52.061,39.0000
A mid,B2,7,53.470,39.0000
A mid,B2,7,54.908,39.0000
A mid,B2,7,56.378,39.0000
A mid,B2,7,57.859,39.0000
A mid,B2,7,59.324,39.0000
A mid,B2,7,60.880,38.0000
A mid,B2,7,62.420,38.0000
A mid,B2,7,63.931,38.0000
A mid,B2,7,65.477,38.0000
A mid,B2,7,67.055,38.0000
A mid,B2,7,68.591,38.0000
A mid,B2,7,70.143,38.0000
A mid,B2,7,71.696,38.0000
A mid,B2,7,73.304,38.0000
A mid,B2,7,74.842,38.0000
A mid,B2,7,76.358,38.0000
A mid,B2,7,77.985,38.0000
A mid,B2,7,79.596,38.0000
A mid,B2,7,81.187,38.0000
A mid,B2,7,82.791,38.0000
A mid,B2,7,84.322,38.0000
A mid,B2,7,85.871,38.0000
A mid,B2,7,87.407,38.0000
A mid,B2,7,89.040,38.0000
A mid,B2,7,90.648,38.0000
A mid,B0,2024,0.048,45.0000
A mid,B0,2024,0.090,43.0000
A mid,B0,2024,0.132,40.0000
A mid,B0,2024,0.181,39.0000
A mid,B0,2024,0.221,39.0000
A mid,B0,2024,0.259,39.0000
A mid,B0,2024,0.298,39.0000
A mid,B0,2024,0.339,39.0000
A mid,B0,2024,0.377,39.0000
A mid,B0,2024,0.416,39.0000
A mid,B0,2024,0.458,39.0000
A mid,B0,2024,0.494,39.0000
A mid,B0,2024,0.532,38.0000
A mid,B0,2024,0.571,37.0000
A mid,B0,2024,0.612,35.0000
A mid,B0,2024,0.651,35.0000
A mid,B0,2024,0.687,35.0000
A mid,B0,2024,0.724,35.0000
A mid,B0,2024,0.765,34.0000
A mid,B0,2024,0.801,34.0000
A mid,B0,2024,0.838,32.0000
A mid,B0,2024,0.875,32.0000
A mid,B0,2024,0.914,32.0000
A mid,B0,2024,0.950,32.0000
A mid,B0,2024,0.987,32.0000
A mid,B0,2024,1.022,32.0000
A mid,B0,2024,1.061,32.0000
A mid,B0,2024,1.099,32.0000
A mid,B0,2024,1.138,32.0000
A mid,B0,2024,1.174,32.0000
A mid,B0,2024,1.209,32.0000
A mid,B0,2024,1.247,32.0000
A mid,B0,2024,1.277,32.0000
A mid,B0,2024,1.309,32.0000
A mid,B0,2024,1.343,32.0000
A mid,B0,2024,1.379,32.0000
A mid,B0,2024,1.411,32.0000
A mid,B0,2024,1.442,32.0000
A mid,B0,2024,1.476,32.0000
A mid,B0,2024,1.512,32.0000
A mid,B0,2024,1.545,32.0000
A mid,B0,2024,1.577,32.0000
A mid,B0,2024,1.610,32.0000
A mid,B0,2024,1.646,32.0000
A mid,B0,2024,1.678,32.0000
A mid,B0,2024,1.711,32.0000
A mid,B0,2024,1.744,32.0000
A mid,B0,2024,1.778,32.0000
A mid,B0,2024,1.815,32.0000
A mid,B0,2024,1.848,32.0000
A mid,B0,2024,1.884,32.0000
A mid,B0,2024,1.917,32.0000
A mid,B0,2024,1.954,32.0000
A mid,B0,2024,1.988,32.0000
A mid,B0,2024,2.021,32.0000
A mid,B0,2024,2.055,32.0000
A mid,B0,2024,2.092,32.0000
A mid,B0,2024,2.125,32.0000
A mid,B0,2024,2.158,32.0000
A mid,B0,2024,2.192,32.0000
A mid,B0,2024,2.229,32.0000
A mid,B0,2024,2.263,32.0000
A mid,B0,2024,2.297,32.0000
A mid,B0,2024,2.330,32.0000
A mid,B0,2024,2.367,32.0000
A mid,B0,2024,2.400,32.0000
A mid,B0,2024,2.434,32.0000
A mid,B0,2024,2.468,32.0000
A mid,B0,2024,2.508,32.0000
A mid,B0,2024,2.541,32.0000
A mid,B0,2024,2.575,32.0000
A mid,B0,2024,2.608,32.0000
A mid,B0,2024,2.642,32.0000
A mid,B0,2024,2.678,32.0000
A mid,B0,2024,2.712,32.0000
A mid,B0,2024,2.746,32.0000
A mid,B0,2024,2.779,32.0000
A mid,B0,2024,2.816,32.0000
A mid,B0,2024,2.850,32.0000
A mid,B0,2024,2.883,32.0000
A mid,B0,2024,2.917,32.0000
A mid,B0,2024,2.954,32.0000
A mid,B0,2024,2.989,32.0000
A mid,B0,2024,3.026,32.0000
A mid,B0,2024,3.060,32.0000
A mid,B0,2024,3.100,32.0000
A mid,B0,2024,3.137,32.0000
A mid,B0,2024,3.175,32.0000
A mid,B0,2024,3.208,32.0000
A mid,B0,2024,3.244,32.0000
A mid,B0,2024,3.279,32.0000
A mid,B0,2024,3.311,32.0000
A mid,B0,2024,3.345,32.0000
A mid,B0,2024,3.383,32.0000
A mid,B0,2024,3.416,32.0000
A mid,B0,2024,3.451,32.0000
A mid,B0,2024,3.482,32.0000
A mid,B0,2024,3.518,32.0000
A mid,B0,2024,3.557,32.0000
A mid,B0,2024,3.593,32.0000
A mid,B0,2024,3.630,32.0000
A mid,B0,2024,3.665,32.0000
A mid,B0,2024,3.705,32.0000
A mid,B0,2024,3.740,32.0000
A mid,B0,2024,3.776,32.0000
A mid,B0,2024,3.811,32.0000
A mid,B0,2024,3.851,32.0000
A mid,B0,2024,3.888,32.0000
A mid,B0,2024,3.925,32.0000
A mid,B0,2024,3.961,32.0000
A mid,B0,2024,4.002,32.0000
A mid,B0,2024,4.039,32.0000
A mid,B0,2024,4.075,32.0000
A mid,B0,2024,4.114,32.0000
A mid,B0,2024,4.158,32.0000
A mid,B0,2024,4.194,32.0000
A mid,B0,2024,4.230,32.0000
A mid,B0,2024,4.265,32.0000
A mid,B0,2024,4.304,32.0000
A mid,B0,2024,4.334,32.0000
A mid,B0,2024,4.369,32.0000
A mid,B0,2024,4.402,32.0000
A mid,B0,2024,4.435,32.0000
A mid,B0,2024,4.470,32.0000
A mid,B0,2024,4.503,32.0000
A mid,B0,2024,4.536,32.0000
A mid,B0,2024,4.570,32.0000
A mid,B0,2024,4.607,32.0000
A mid,B0,2024,4.639,32.0000
A mid,B0,2024,4.673,32.0000
A mid,B0,2024,4.705,32.0000
A mid,B0,2024,4.743,32.0000
A mid,B0,2024,4.778,32.0000
A mid,B0,2024,4.814,32.0000
A mid,B0,2024,4.849,32.0000
A mid,B0,2024,4.889,32.0000
A mid,B0,2024,4.926,32.0000
A mid,B0,2024,4.963,32.0000
A mid,B0,2024,4.999,32.0000
A mid,B0,2024,5.039,32.0000
A mid,B0,2024,5.075,32.0000
A mid,B0,2024,5.111,32.0000
A mid,B0,2024,5.148,32.0000
A mid,B0,2024,5.189,32.0000
A mid,B0,2024,5.225,32.0000
A mid,B0,2024,5.263,32.0000
A mid,B0,2024,5.299,32.0000
A mid,B0,2024,5.337,32.0000
A mid,B0,2024,5.373,32.0000
A mid,B0,2024,5.409,32.0000
A mid,B0,2024,5.446,32.0000
A mid,B0,2024,5.486,32.0000
A mid,B0,2024,5.523,32.0000
A mid,B0,2024,5.556,32.0000
A mid,B0,2024,5.590,32.0000
A mid,B0,2024,5.623,32.0000
A mid,B0,2024,5.664,32.0000
A mid,B0,2024,5.700,32.0000
A mid,B0,2024,5.733,32.0000
A mid,B0,2024,5.768,32.0000
A mid,B0,2024,5.802,32.0000
A mid,B0,2024,5.835,32.0000
A mid,B0,2024,5.869,32.0000
A mid,B0,2024,5.904,32.0000
A mid,B0,2024,5.944,32.0000
A mid,B0,2024,5.980,32.0000
A mid,B0,2024,6.016,32.0000
A mid,B0,2024,6.053,32.0000
A mid,B0,2024,6.095,32.0000
A mid,B0,2024,6.133,32.0000
A mid,B0,2024,6.171,32.0000
A mid,B0,2024,6.210,32.0000
A mid,B0,2024,6.251,32.0000
A mid,B0,2024,6.288,32.0000
A mid,B0,2024,6.325,32.0000
A mid,B0,2024,6.361,32.0000
A mid,B0,2024,6.402,32.0000
A mid,B0,2024,6.438,32.0000
A mid,B0,2024,6.475,32.0000
A mid,B0,2024,6.512,32.0000
A mid,B0,2024,6.553,32.0000
A mid,B0,2024,6.589,32.0000
A mid,B0,2024,6.626,32.0000
A mid,B0,2024,6.661,32.0000
A mid,B0,2024,6.697,32.0000
A mid,B0,2024,6.740,32.0000
A mid,B0,2024,6.772,32.0000
A mid,B0,2024,6.804,32.0000
A mid,B0,2024,6.837,32.0000
A mid,B0,2024,6.875,32.0000
A mid,B0,2024,6.910,32.0000
A mid,B0,2024,6.943,32.0000
A mid,B0,2024,6.976,32.0000
A mid,B0,2024,7.011,32.0000
A mid,B0,2024,7.046,32.0000
A mid,B0,2024,7.083,32.0000
A mid,B0,2024,7.123,32.0000
A mid,B0,2024,7.165,32.0000
A mid,B0,2024,7.204,32.0000
A mid,B0,2024,7.241,32.0000
A mid,B0,2024,7.276,32.0000
A mid,B0,2024,7.317,32.0000
A mid,B0,2024,7.352,32.0000
A mid,B0,2024,7.387,32.0000
A mid,B0,2024,7.424,32.0000
A mid,B0,2024,7.465,32.0000
A mid,B0,2024,7.502,32.0000
A mid,B0,2024,7.539,32.0000
A mid,B0,2024,7.575,32.0000
A mid,B0,2024,7.612,32.0000
A mid,B0,2024,7.646,32.0000
A mid,B0,2024,7.680,32.0000
A mid,B0,2024,7.712,32.0000
A mid,B0,2024,7.747,32.0000
A mid,B0,2024,7.783,32.0000
A mid,B0,2024,7.818,32.0000
A mid,B0,2024,7.867,32.0000
A mid,B0,2024,7.915,32.0000
A mid,B0,2024,7.964,32.0000
A mid,B0,2024,8.010,32.0000
A mid,B0,2024,8.050,32.0000
A mid,B0,2024,8.088,32.0000
A mid,B0,2024,8.133,32.0000
A mid,B0,2024,8.172,32.0000
A mid,B0,2024,8.210,32.0000
A mid,B0,2024,8.247,32.0000
A mid,B0,2024,8.288,32.0000
A mid,B0,2024,8.327,32.0000
A mid,B0,2024,8.362,32.0000
A mid,B0,2024,8.399,32.0000
A mid,B0,2024,8.435,32.0000
A mid,B0,2024,8.466,32.0000
A mid,B0,2024,8.502,32.0000
A mid,B0,2024,8.540,32.0000
A mid,B0,2024,8.570,32.0000
A mid,B0,2024,8.605,32.0000
A mid,B0,2024,8.641,32.0000
A mid,B0,2024,8.676,32.0000
A mid,B0,2024,8.711,32.0000
A mid,B0,2024,8.750,32.0000
A mid,B0,2024,8.781,32.0000
A mid,B0,2024,8.814,32.0000
A mid,B0,2024,8.847,32.0000
A mid,B0,2024,8.883,32.0000
A mid,B0,2024,8.916,32.0000
A mid,B0,2024,8.951,32.0000
A mid,B0,2024,8.985,32.0000
A mid,B0,2024,9.023,32.0000
A mid,B0,2024,9.060,32.0000
A mid,B0,2024,9.099,32.0000
A mid,B0,2024,9.139,32.0000
A mid,B0,2024,9.181,32.0000
A mid,B0,2024,9.217,32.0000
A mid,B0,2024,9.253,32.0000
A mid,B0,2024,9.293,32.0000
A mid,B0,2024,9.333,32.0000
A mid,B0,2024,9.369,32.0000
A mid,B0,2024,9.402,32.0000
A mid,B0,2024,9.433,32.0000
A mid,B0,2024,9.466,32.0000
A mid,B0,2024,9.502,32.0000
A mid,B0,2024,9.536,32.0000
A mid,B0,2024,9.567,32.0000
A mid,B0,2024,9.600,32.0000
A mid,B0,2024,9.637,32.0000
A mid,B0,2024,9.670,32.0000
A mid,B0,2024,9.704,32.0000
A mid,B0,2024,9.737,32.0000
A mid,B0,2024,9.775,32.0000
A mid,B0,2024,9.807,32.0000
A mid,B0,2024,9.840,32.0000
A mid,B0,2024,9.874,32.0000
A mid,B0,2024,9.911,32.0000
A mid,B0,2024,9.947,32.0000
A mid,B0,2024,9.983,32.0000
A mid,B0,2024,10.016,32.0000
A mid,B0,2024,10.052,32.0000
A mid,B0,2024,10.087,32.0000
A mid,B0,2024,10.122,32.0000
A mid,B0,2024,10.156,32.0000
A mid,B0,2024,10.197,32.0000
A mid,B0,2024,10.234,32.0000
A mid,B0,2024,10.271,32.0000
A mid,B0,2024,10.308,32.0000
A mid,B0,2024,10.350,32.0000
A mid,B0,2024,10.385,32.0000
A mid,B0,2024,10.421,32.0000
A mid,B0,2024,10.456,32.0000
A mid,B0,2024,10.489,32.0000
A mid,B0,2024,10.527,32.0000
A mid,B0,2024,10.563,32.0000
A mid,B0,2024,10.596,32.0000
A mid,B0,2024,10.628,32.0000
A mid,B0,2024,10.663,32.0000
A mid,B0,2024,10.695,32.0000
A mid,B0,2024,10.728,32.0000
A mid,B0,2024,10.758,32.0000
A mid,B0,2024,10.793,32.0000
A mid,B0,2024,10.826,32.0000
A mid,B0,2024,10.858,32.0000
A mid,B0,2024,10.892,32.0000
A mid,B0,2024,10.928,32.0000
A mid,B0,2024,10.960,32.0000
A mid,B0,2024,10.994,32.0000
A mid,B0,2024,11.026,32.0000
A mid,B0,2024,11.063,32.0000
A mid,B0,2024,11.098,32.0000
A mid,B0,2024,11.135,32.0000
A mid,B0,2024,11.172,32.0000
A mid,B0,2024,11.215,32.0000
A mid,B0,2024,11.247,32.0000
A mid,B0,2024,11.283,32.0000
A mid,B0,2024,11.317,32.0000
A mid,B0,2024,11.350,32.0000
A mid,B0,2024,11.390,32.0000
A mid,B0,2024,11.427,32.0000
A mid,B0,2024,11.463,32.0000
A mid,B0,2024,11.500,32.0000
A mid,B0,2024,11.540,32.0000
A mid,B0,2024,11.570,32.0000
A mid,B0,2024,11.602,32.0000
A mid,B0,2024,11.634,32.0000
A mid,B0,2024,11.669,32.0000
A mid,B0,2024,11.702,32.0000
A mid,B0,2024,11.736,32.0000
A mid,B0,2024,11.769,32.0000
A mid,B0,2024,11.806,32.0000
A mid,B0,2024,11.838,32.0000
A mid,B0,2024,11.868,32.0000
A mid,B0,2024,11.902,32.0000
