instance,tag,het,arm,seed,makespan,runtime_sec,generations,evaluations,ms_per_eval,stopped_by,valid,lower_bound,gap_upper,budget_sec,run
S8x4x4-LG21-H0-F0.6-A4-s42,low,0.0,rule,3,179.0,0.0,,,,,1,39.75,0.7779,47.65,lowmid
S8x4x4-LG21-H0-F0.6-A4-s42,low,0.0,rule,7,179.0,0.0,,,,,1,39.75,0.7779,47.65,lowmid
S8x4x4-LG21-H0-F0.6-A4-s42,low,0.0,rule,11,179.0,0.0,,,,,1,39.75,0.7779,47.65,lowmid
S8x4x4-LG21-H0-F0.6-A4-s42,low,0.0,rule,19,179.0,0.0,,,,,1,39.75,0.7779,47.65,lowmid
S8x4x4-LG21-H0-F0.6-A4-s42,low,0.0,rule,23,179.0,0.0,,,,,1,39.75,0.7779,47.65,lowmid
S8x4x4-LG21-H0-F0.6-A4-s42,low,0.0,rule,31,179.0,0.0,,,,,1,39.75,0.7779,47.65,lowmid
S8x4x4-LG21-H0-F0.6-A4-s42,low,0.0,rule,42,179.0,0.0,,,,,1,39.75,0.7779,47.65,lowmid
S8x4x4-LG21-H0-F0.6-A4-s42,low,0.0,rule,47,179.0,0.0,,,,,1,39.75,0.7779,47.65,lowmid
S8x4x4-LG21-H0-F0.6-A4-s42,low,0.0,rule,53,179.0,0.0,,,,,1,39.75,0.7779,47.65,lowmid
S8x4x4-LG21-H0-F0.6-A4-s42,low,0.0,rule,2024,179.0,0.0,,,,,1,39.75,0.7779,47.65,lowmid
S8x4x4-LG21-H0-F0.6-A4-s42,low,0.0,twostage,3,81.0,47.66,2042,122520,0.389,budget,1,39.75,0.5093,47.65,lowmid
S8x4x4-LG21-H0-F0.6-A4-s42,low,0.0,twostage,7,78.0,47.67,2224,133440,0.357,budget,1,39.75,0.4904,47.65,lowmid
S8x4x4-LG21-H0-F0.6-A4-s42,low,0.0,twostage,11,75.0,47.67,2237,134220,0.355,budget,1,39.75,0.47,47.65,lowmid
S8x4x4-LG21-H0-F0.6-A4-s42,low,0.0,twostage,19,81.0,47.66,2106,126360,0.377,budget,1,39.75,0.5093,47.65,lowmid
S8x4x4-LG21-H0-F0.6-A4-s42,low,0.0,twostage,23,86.0,47.67,2212,132720,0.359,budget,1,39.75,0.5378,47.65,lowmid
S8x4x4-LG21-H0-F0.6-A4-s42,low,0.0,twostage,31,97.0,47.67,2098,125880,0.379,budget,1,39.75,0.5902,47.65,lowmid
S8x4x4-LG21-H0-F0.6-A4-s42,low,0.0,twostage,42,85.0,47.66,1989,119340,0.399,budget,1,39.75,0.5324,47.65,lowmid
S8x4x4-LG21-H0-F0.6-A4-s42,low,0.0,twostage,47,86.0,47.66,2092,125520,0.38,budget,1,39.75,0.5378,47.65,lowmid
S8x4x4-LG21-H0-F0.6-A4-s42,low,0.0,twostage,53,79.0,47.67,2002,120120,0.397,budget,1,39.75,0.4968,47.65,lowmid
S8x4x4-LG21-H0-F0.6-A4-s42,low,0.0,twostage,2024,95.0,47.66,1998,119880,0.398,budget,1,39.75,0.5816,47.65,lowmid
S8x4x4-LG21-H0-F0.6-A4-s42,low,0.0,nofeedback,3,80.0,47.69,92,5520,8.639,budget,1,39.75,0.5031,47.65,lowmid
S8x4x4-LG21-H0-F0.6-A4-s42,low,0.0,nofeedback,7,76.0,47.86,103,6180,7.744,budget,1,39.75,0.477,47.65,lowmid
S8x4x4-LG21-H0-F0.6-A4-s42,low,0.0,nofeedback,11,75.0,47.77,95,5700,8.381,budget,1,39.75,0.47,47.65,lowmid
S8x4x4-LG21-H0-F0.6-A4-s42,low,0.0,nofeedback,19,79.0,47.78,98,5880,8.126,budget,1,39.75,0.4968,47.65,lowmid
S8x4x4-LG21-H0-F0.6-A4-s42,low,0.0,nofeedback,23,77.0,47.86,94,5640,8.486,budget,1,39.75,0.4838,47.65,lowmid
S8x4x4-LG21-H0-F0.6-A4-s42,low,0.0,nofeedback,31,82.0,47.74,87,5220,9.146,budget,1,39.75,0.5152,47.65,lowmid
S8x4x4-LG21-H0-F0.6-A4-s42,low,0.0,nofeedback,42,76.0,47.73,91,5460,8.742,budget,1,39.75,0.477,47.65,lowmid
S8x4x4-LG21-H0-F0.6-A4-s42,low,0.0,nofeedback,47,77.0,47.67,97,5820,8.191,budget,1,39.75,0.4838,47.65,lowmid
S8x4x4-LG21-H0-F0.6-A4-s42,low,0.0,nofeedback,53,74.0,47.69,100,6000,7.948,budget,1,39.75,0.4628,47.65,lowmid
S8x4x4-LG21-H0-F0.6-A4-s42,low,0.0,nofeedback,2024,86.0,48.2,80,4800,10.042,budget,1,39.75,0.5378,47.65,lowmid
S8x4x4-LG21-H0-F0.6-A4-s42,low,0.0,opendispatch,3,78.0,47.72,261,15660,3.047,budget,1,39.75,0.4904,47.65,lowmid
S8x4x4-LG21-H0-F0.6-A4-s42,low,0.0,opendispatch,7,75.0,47.7,302,18120,2.632,budget,1,39.75,0.47,47.65,lowmid
S8x4x4-LG21-H0-F0.6-A4-s42,low,0.0,opendispatch,11,74.0,47.7,316,18960,2.516,budget,1,39.75,0.4628,47.65,lowmid
S8x4x4-LG21-H0-F0.6-A4-s42,low,0.0,opendispatch,19,78.0,47.73,283,16980,2.811,budget,1,39.75,0.4904,47.65,lowmid
S8x4x4-LG21-H0-F0.6-A4-s42,low,0.0,opendispatch,23,78.0,47.76,289,17340,2.754,budget,1,39.75,0.4904,47.65,lowmid
S8x4x4-LG21-H0-F0.6-A4-s42,low,0.0,opendispatch,31,79.0,47.7,296,17760,2.686,budget,1,39.75,0.4968,47.65,lowmid
S8x4x4-LG21-H0-F0.6-A4-s42,low,0.0,opendispatch,42,81.0,47.73,257,15420,3.095,budget,1,39.75,0.5093,47.65,lowmid
S8x4x4-LG21-H0-F0.6-A4-s42,low,0.0,opendispatch,47,71.0,47.71,323,19380,2.462,budget,1,39.75,0.4401,47.65,lowmid
S8x4x4-LG21-H0-F0.6-A4-s42,low,0.0,opendispatch,53,76.0,47.79,276,16560,2.886,budget,1,39.75,0.477,47.65,lowmid
S8x4x4-LG21-H0-F0.6-A4-s42,low,0.0,opendispatch,2024,80.0,47.68,244,14640,3.257,budget,1,39.75,0.5031,47.65,lowmid
S8x4x4-LG21-H0-F0.6-A4-s42,low,0.0,opendispatch_nols,3,73.0,47.68,433,25980,1.835,budget,1,39.75,0.4555,47.65,lowmid
S8x4x4-LG21-H0-F0.6-A4-s42,low,0.0,opendispatch_nols,7,73.0,47.67,471,28260,1.687,budget,1,39.75,0.4555,47.65,lowmid
S8x4x4-LG21-H0-F0.6-A4-s42,low,0.0,opendispatch_nols,11,72.0,47.71,464,27840,1.714,budget,1,39.75,0.4479,47.65,lowmid
S8x4x4-LG21-H0-F0.6-A4-s42,low,0.0,opendispatch_nols,19,75.0,47.73,434,26040,1.833,budget,1,39.75,0.47,47.65,lowmid
S8x4x4-LG21-H0-F0.6-A4-s42,low,0.0,opendispatch_nols,23,76.0,47.66,449,26940,1.769,budget,1,39.75,0.477,47.65,lowmid
S8x4x4-LG21-H0-F0.6-A4-s42,low,0.0,opendispatch_nols,31,82.0,47.66,407,24420,1.952,budget,1,39.75,0.5152,47.65,lowmid
S8x4x4-LG21-H0-F0.6-A4-s42,low,0.0,opendispatch_nols,42,75.0,47.67,463,27780,1.716,budget,1,39.75,0.47,47.65,lowmid
S8x4x4-LG21-H0-F0.6-A4-s42,low,0.0,opendispatch_nols,47,73.0,47.67,472,28320,1.683,budget,1,39.75,0.4555,47.65,lowmid
S8x4x4-LG21-H0-F0.6-A4-s42,low,0.0,opendispatch_nols,53,75.0,47.68,436,26160,1.823,budget,1,39.75,0.47,47.65,lowmid
S8x4x4-LG21-H0-F0.6-A4-s42,low,0.0,opendispatch_nols,2024,80.0,47.66,434,26040,1.83,budget,1,39.75,0.5031,47.65,lowmid
S8x4x4-LG21-H0-F0.6-A4-s42,low,0.0,nostagger,3,77.0,48.1,63,3780,12.725,budget,1,39.75,0.4838,47.65,lowmid
S8x4x4-LG21-H0-F0.6-A4-s42,low,0.0,nostagger,7,74.0,47.79,64,3840,12.445,budget,1,39.75,0.4628,47.65,lowmid
S8x4x4-LG21-H0-F0.6-A4-s42,low,0.0,nostagger,11,78.0,48.1,68,4080,11.789,budget,1,39.75,0.4904,47.65,lowmid
S8x4x4-LG21-H0-F0.6-A4-s42,low,0.0,nostagger,19,87.0,48.13,63,3780,12.733,budget,1,39.75,0.5431,47.65,lowmid
S8x4x4-LG21-H0-F0.6-A4-s42,low,0.0,nostagger,23,71.0,47.95,63,3780,12.685,budget,1,39.75,0.4401,47.65,lowmid
S8x4x4-LG21-H0-F0.6-A4-s42,low,0.0,nostagger,31,80.0,48.16,63,3780,12.741,budget,1,39.75,0.5031,47.65,lowmid
S8x4x4-LG21-H0-F0.6-A4-s42,low,0.0,nostagger,42,78.0,48.27,65,3900,12.377,budget,1,39.75,0.4904,47.65,lowmid
S8x4x4-LG21-H0-F0.6-A4-s42,low,0.0,nostagger,47,77.0,47.84,63,3780,12.656,budget,1,39.75,0.4838,47.65,lowmid
S8x4x4-LG21-H0-F0.6-A4-s42,low,0.0,nostagger,53,81.0,48.16,65,3900,12.349,budget,1,39.75,0.5093,47.65,lowmid
S8x4x4-LG21-H0-F0.6-A4-s42,low,0.0,nostagger,2024,82.0,47.75,59,3540,13.489,budget,1,39.75,0.5152,47.65,lowmid
S8x4x4-LG21-H0-F0.6-A4-s42,low,0.0,closed,3,78.0,47.73,55,3300,14.464,budget,1,39.75,0.4904,47.65,lowmid
S8x4x4-LG21-H0-F0.6-A4-s42,low,0.0,closed,7,69.0,48.22,72,4320,11.162,budget,1,39.75,0.4239,47.65,lowmid
S8x4x4-LG21-H0-F0.6-A4-s42,low,0.0,closed,11,78.0,48.0,58,3480,13.793,budget,1,39.75,0.4904,47.65,lowmid
S8x4x4-LG21-H0-F0.6-A4-s42,low,0.0,closed,19,78.0,48.03,57,3420,14.044,budget,1,39.75,0.4904,47.65,lowmid
S8x4x4-LG21-H0-F0.6-A4-s42,low,0.0,closed,23,85.0,47.68,56,3360,14.19,budget,1,39.75,0.5324,47.65,lowmid
S8x4x4-LG21-H0-F0.6-A4-s42,low,0.0,closed,31,82.0,48.33,59,3540,13.653,budget,1,39.75,0.5152,47.65,lowmid
S8x4x4-LG21-H0-F0.6-A4-s42,low,0.0,closed,42,80.0,48.24,60,3600,13.4,budget,1,39.75,0.5031,47.65,lowmid
S8x4x4-LG21-H0-F0.6-A4-s42,low,0.0,closed,47,75.0,47.77,58,3480,13.727,budget,1,39.75,0.47,47.65,lowmid
S8x4x4-LG21-H0-F0.6-A4-s42,low,0.0,closed,53,75.0,48.05,66,3960,12.134,budget,1,39.75,0.47,47.65,lowmid
S8x4x4-LG21-H0-F0.6-A4-s42,low,0.0,closed,2024,80.0,48.16,53,3180,15.145,budget,1,39.75,0.5031,47.65,lowmid
S8x4x4-LG21-H0-F0.6-A4-s42,low,0.0,priced,3,85.0,49.83,11,660,75.5,budget,1,39.75,0.5324,47.65,lowmid
S8x4x4-LG21-H0-F0.6-A4-s42,low,0.0,priced,7,85.0,48.18,11,660,73.0,budget,1,39.75,0.5324,47.65,lowmid
S8x4x4-LG21-H0-F0.6-A4-s42,low,0.0,priced,11,80.0,48.41,11,660,73.348,budget,1,39.75,0.5031,47.65,lowmid
S8x4x4-LG21-H0-F0.6-A4-s42,low,0.0,priced,19,79.0,48.93,11,660,74.136,budget,1,39.75,0.4968,47.65,lowmid
S8x4x4-LG21-H0-F0.6-A4-s42,low,0.0,priced,23,83.0,51.05,12,720,70.903,budget,1,39.75,0.5211,47.65,lowmid
S8x4x4-LG21-H0-F0.6-A4-s42,low,0.0,priced,31,82.0,50.34,11,660,76.273,budget,1,39.75,0.5152,47.65,lowmid
S8x4x4-LG21-H0-F0.6-A4-s42,low,0.0,priced,42,82.0,51.16,11,660,77.515,budget,1,39.75,0.5152,47.65,lowmid
S8x4x4-LG21-H0-F0.6-A4-s42,low,0.0,priced,47,79.0,50.19,12,720,69.708,budget,1,39.75,0.4968,47.65,lowmid
S8x4x4-LG21-H0-F0.6-A4-s42,low,0.0,priced,53,86.0,50.05,12,720,69.514,budget,1,39.75,0.5378,47.65,lowmid
S8x4x4-LG21-H0-F0.6-A4-s42,low,0.0,priced,2024,87.0,51.24,11,660,77.636,budget,1,39.75,0.5431,47.65,lowmid
S8x4x4-LG21-H0.15-F0.6-A4-s42,low,0.15,rule,3,144.0,0.0,,,,,1,36.0,0.75,47.44,lowmid
S8x4x4-LG21-H0.15-F0.6-A4-s42,low,0.15,rule,7,144.0,0.0,,,,,1,36.0,0.75,47.44,lowmid
S8x4x4-LG21-H0.15-F0.6-A4-s42,low,0.15,rule,11,144.0,0.0,,,,,1,36.0,0.75,47.44,lowmid
S8x4x4-LG21-H0.15-F0.6-A4-s42,low,0.15,rule,19,144.0,0.0,,,,,1,36.0,0.75,47.44,lowmid
S8x4x4-LG21-H0.15-F0.6-A4-s42,low,0.15,rule,23,144.0,0.0,,,,,1,36.0,0.75,47.44,lowmid
S8x4x4-LG21-H0.15-F0.6-A4-s42,low,0.15,rule,31,144.0,0.0,,,,,1,36.0,0.75,47.44,lowmid
S8x4x4-LG21-H0.15-F0.6-A4-s42,low,0.15,rule,42,144.0,0.0,,,,,1,36.0,0.75,47.44,lowmid
S8x4x4-LG21-H0.15-F0.6-A4-s42,low,0.15,rule,47,144.0,0.0,,,,,1,36.0,0.75,47.44,lowmid
S8x4x4-LG21-H0.15-F0.6-A4-s42,low,0.15,rule,53,144.0,0.0,,,,,1,36.0,0.75,47.44,lowmid
S8x4x4-LG21-H0.15-F0.6-A4-s42,low,0.15,rule,2024,144.0,0.0,,,,,1,36.0,0.75,47.44,lowmid
S8x4x4-LG21-H0.15-F0.6-A4-s42,low,0.15,twostage,3,76.0,47.46,2034,122040,0.389,budget,1,36.0,0.5263,47.44,lowmid
S8x4x4-LG21-H0.15-F0.6-A4-s42,low,0.15,twostage,7,81.0,47.46,2151,129060,0.368,budget,1,36.0,0.5556,47.44,lowmid
S8x4x4-LG21-H0.15-F0.6-A4-s42,low,0.15,twostage,11,83.0,47.46,2104,126240,0.376,budget,1,36.0,0.5663,47.44,lowmid
S8x4x4-LG21-H0.15-F0.6-A4-s42,low,0.15,twostage,19,89.0,47.45,2096,125760,0.377,budget,1,36.0,0.5955,47.44,lowmid
S8x4x4-LG21-H0.15-F0.6-A4-s42,low,0.15,twostage,23,76.0,47.46,2143,128580,0.369,budget,1,36.0,0.5263,47.44,lowmid
S8x4x4-LG21-H0.15-F0.6-A4-s42,low,0.15,twostage,31,86.0,47.45,2039,122340,0.388,budget,1,36.0,0.5814,47.44,lowmid
S8x4x4-LG21-H0.15-F0.6-A4-s42,low,0.15,twostage,42,82.0,47.45,2238,134280,0.353,budget,1,36.0,0.561,47.44,lowmid
S8x4x4-LG21-H0.15-F0.6-A4-s42,low,0.15,twostage,47,76.0,47.45,2119,127140,0.373,budget,1,36.0,0.5263,47.44,lowmid
S8x4x4-LG21-H0.15-F0.6-A4-s42,low,0.15,twostage,53,83.0,47.46,2079,124740,0.38,budget,1,36.0,0.5663,47.44,lowmid
S8x4x4-LG21-H0.15-F0.6-A4-s42,low,0.15,twostage,2024,82.0,47.44,2007,120420,0.394,budget,1,36.0,0.561,47.44,lowmid
S8x4x4-LG21-H0.15-F0.6-A4-s42,low,0.15,nofeedback,3,75.0,47.56,91,5460,8.711,budget,1,36.0,0.52,47.44,lowmid
S8x4x4-LG21-H0.15-F0.6-A4-s42,low,0.15,nofeedback,7,78.0,47.87,94,5640,8.488,budget,1,36.0,0.5385,47.44,lowmid
S8x4x4-LG21-H0.15-F0.6-A4-s42,low,0.15,nofeedback,11,80.0,47.53,96,5760,8.252,budget,1,36.0,0.55,47.44,lowmid
S8x4x4-LG21-H0.15-F0.6-A4-s42,low,0.15,nofeedback,19,79.0,47.72,99,5940,8.034,budget,1,36.0,0.5443,47.44,lowmid
S8x4x4-LG21-H0.15-F0.6-A4-s42,low,0.15,nofeedback,23,76.0,47.73,95,5700,8.374,budget,1,36.0,0.5263,47.44,lowmid
S8x4x4-LG21-H0.15-F0.6-A4-s42,low,0.15,nofeedback,31,79.0,47.59,91,5460,8.716,budget,1,36.0,0.5443,47.44,lowmid
S8x4x4-LG21-H0.15-F0.6-A4-s42,low,0.15,nofeedback,42,83.0,47.65,86,5160,9.234,budget,1,36.0,0.5663,47.44,lowmid
S8x4x4-LG21-H0.15-F0.6-A4-s42,low,0.15,nofeedback,47,78.0,47.89,93,5580,8.582,budget,1,36.0,0.5385,47.44,lowmid
S8x4x4-LG21-H0.15-F0.6-A4-s42,low,0.15,nofeedback,53,73.0,47.7,102,6120,7.794,budget,1,36.0,0.5068,47.44,lowmid
S8x4x4-LG21-H0.15-F0.6-A4-s42,low,0.15,nofeedback,2024,75.0,47.74,92,5520,8.649,budget,1,36.0,0.52,47.44,lowmid
S8x4x4-LG21-H0.15-F0.6-A4-s42,low,0.15,opendispatch,3,76.0,47.48,266,15960,2.975,budget,1,36.0,0.5263,47.44,lowmid
S8x4x4-LG21-H0.15-F0.6-A4-s42,low,0.15,opendispatch,7,77.0,47.62,260,15600,3.053,budget,1,36.0,0.5325,47.44,lowmid
S8x4x4-LG21-H0.15-F0.6-A4-s42,low,0.15,opendispatch,11,75.0,47.48,313,18780,2.528,budget,1,36.0,0.52,47.44,lowmid
S8x4x4-LG21-H0.15-F0.6-A4-s42,low,0.15,opendispatch,19,75.0,47.49,287,17220,2.758,budget,1,36.0,0.52,47.44,lowmid
S8x4x4-LG21-H0.15-F0.6-A4-s42,low,0.15,opendispatch,23,79.0,47.47,279,16740,2.836,budget,1,36.0,0.5443,47.44,lowmid
S8x4x4-LG21-H0.15-F0.6-A4-s42,low,0.15,opendispatch,31,81.0,47.54,241,14460,3.288,budget,1,36.0,0.5556,47.44,lowmid
S8x4x4-LG21-H0.15-F0.6-A4-s42,low,0.15,opendispatch,42,78.0,47.54,261,15660,3.036,budget,1,36.0,0.5385,47.44,lowmid
S8x4x4-LG21-H0.15-F0.6-A4-s42,low,0.15,opendispatch,47,81.0,47.56,272,16320,2.914,budget,1,36.0,0.5556,47.44,lowmid
S8x4x4-LG21-H0.15-F0.6-A4-s42,low,0.15,opendispatch,53,75.0,47.59,263,15780,3.016,budget,1,36.0,0.52,47.44,lowmid
S8x4x4-LG21-H0.15-F0.6-A4-s42,low,0.15,opendispatch,2024,83.0,47.56,262,15720,3.025,budget,1,36.0,0.5663,47.44,lowmid
S8x4x4-LG21-H0.15-F0.6-A4-s42,low,0.15,opendispatch_nols,3,77.0,47.53,454,27240,1.745,budget,1,36.0,0.5325,47.44,lowmid
S8x4x4-LG21-H0.15-F0.6-A4-s42,low,0.15,opendispatch_nols,7,74.0,47.53,452,27120,1.753,budget,1,36.0,0.5135,47.44,lowmid
S8x4x4-LG21-H0.15-F0.6-A4-s42,low,0.15,opendispatch_nols,11,78.0,47.52,436,26160,1.817,budget,1,36.0,0.5385,47.44,lowmid
S8x4x4-LG21-H0.15-F0.6-A4-s42,low,0.15,opendispatch_nols,19,72.0,47.44,437,26220,1.809,budget,1,36.0,0.5,47.44,lowmid
S8x4x4-LG21-H0.15-F0.6-A4-s42,low,0.15,opendispatch_nols,23,74.0,47.51,436,26160,1.816,budget,1,36.0,0.5135,47.44,lowmid
S8x4x4-LG21-H0.15-F0.6-A4-s42,low,0.15,opendispatch_nols,31,77.0,47.54,454,27240,1.745,budget,1,36.0,0.5325,47.44,lowmid
S8x4x4-LG21-H0.15-F0.6-A4-s42,low,0.15,opendispatch_nols,42,74.0,47.47,435,26100,1.819,budget,1,36.0,0.5135,47.44,lowmid
S8x4x4-LG21-H0.15-F0.6-A4-s42,low,0.15,opendispatch_nols,47,80.0,47.48,400,24000,1.978,budget,1,36.0,0.55,47.44,lowmid
S8x4x4-LG21-H0.15-F0.6-A4-s42,low,0.15,opendispatch_nols,53,76.0,47.52,463,27780,1.711,budget,1,36.0,0.5263,47.44,lowmid
S8x4x4-LG21-H0.15-F0.6-A4-s42,low,0.15,opendispatch_nols,2024,84.0,47.57,392,23520,2.023,budget,1,36.0,0.5714,47.44,lowmid
S8x4x4-LG21-H0.15-F0.6-A4-s42,low,0.15,nostagger,3,75.0,47.96,62,3720,12.892,budget,1,36.0,0.52,47.44,lowmid
S8x4x4-LG21-H0.15-F0.6-A4-s42,low,0.15,nostagger,7,76.0,47.68,66,3960,12.04,budget,1,36.0,0.5263,47.44,lowmid
S8x4x4-LG21-H0.15-F0.6-A4-s42,low,0.15,nostagger,11,77.0,48.0,64,3840,12.5,budget,1,36.0,0.5325,47.44,lowmid
S8x4x4-LG21-H0.15-F0.6-A4-s42,low,0.15,nostagger,19,77.0,47.66,65,3900,12.221,budget,1,36.0,0.5325,47.44,lowmid
S8x4x4-LG21-H0.15-F0.6-A4-s42,low,0.15,nostagger,23,77.0,47.98,66,3960,12.116,budget,1,36.0,0.5325,47.44,lowmid
S8x4x4-LG21-H0.15-F0.6-A4-s42,low,0.15,nostagger,31,74.0,47.83,63,3780,12.653,budget,1,36.0,0.5135,47.44,lowmid
S8x4x4-LG21-H0.15-F0.6-A4-s42,low,0.15,nostagger,42,79.0,47.54,67,4020,11.826,budget,1,36.0,0.5443,47.44,lowmid
S8x4x4-LG21-H0.15-F0.6-A4-s42,low,0.15,nostagger,47,74.0,48.21,61,3660,13.172,budget,1,36.0,0.5135,47.44,lowmid
S8x4x4-LG21-H0.15-F0.6-A4-s42,low,0.15,nostagger,53,79.0,47.47,68,4080,11.635,budget,1,36.0,0.5443,47.44,lowmid
S8x4x4-LG21-H0.15-F0.6-A4-s42,low,0.15,nostagger,2024,82.0,47.54,59,3540,13.429,budget,1,36.0,0.561,47.44,lowmid
S8x4x4-LG21-H0.15-F0.6-A4-s42,low,0.15,closed,3,74.0,47.63,64,3840,12.404,budget,1,36.0,0.5135,47.44,lowmid
S8x4x4-LG21-H0.15-F0.6-A4-s42,low,0.15,closed,7,76.0,47.58,59,3540,13.441,budget,1,36.0,0.5263,47.44,lowmid
S8x4x4-LG21-H0.15-F0.6-A4-s42,low,0.15,closed,11,80.0,48.22,59,3540,13.621,budget,1,36.0,0.55,47.44,lowmid
S8x4x4-LG21-H0.15-F0.6-A4-s42,low,0.15,closed,19,76.0,48.02,54,3240,14.821,budget,1,36.0,0.5263,47.44,lowmid
S8x4x4-LG21-H0.15-F0.6-A4-s42,low,0.15,closed,23,75.0,47.47,62,3720,12.761,budget,1,36.0,0.52,47.44,lowmid
S8x4x4-LG21-H0.15-F0.6-A4-s42,low,0.15,closed,31,77.0,48.12,54,3240,14.852,budget,1,36.0,0.5325,47.44,lowmid
S8x4x4-LG21-H0.15-F0.6-A4-s42,low,0.15,closed,42,79.0,47.56,58,3480,13.667,budget,1,36.0,0.5443,47.44,lowmid
S8x4x4-LG21-H0.15-F0.6-A4-s42,low,0.15,closed,47,78.0,48.03,55,3300,14.555,budget,1,36.0,0.5385,47.44,lowmid
S8x4x4-LG21-H0.15-F0.6-A4-s42,low,0.15,closed,53,79.0,48.09,59,3540,13.585,budget,1,36.0,0.5443,47.44,lowmid
S8x4x4-LG21-H0.15-F0.6-A4-s42,low,0.15,closed,2024,80.0,47.67,53,3180,14.991,budget,1,36.0,0.55,47.44,lowmid
S8x4x4-LG21-H0.15-F0.6-A4-s42,low,0.15,priced,3,82.0,51.63,11,660,78.227,budget,1,36.0,0.561,47.44,lowmid
S8x4x4-LG21-H0.15-F0.6-A4-s42,low,0.15,priced,7,83.0,50.12,12,720,69.611,budget,1,36.0,0.5663,47.44,lowmid
S8x4x4-LG21-H0.15-F0.6-A4-s42,low,0.15,priced,11,82.0,51.08,11,660,77.394,budget,1,36.0,0.561,47.44,lowmid
S8x4x4-LG21-H0.15-F0.6-A4-s42,low,0.15,priced,19,88.0,50.69,12,720,70.403,budget,1,36.0,0.5909,47.44,lowmid
S8x4x4-LG21-H0.15-F0.6-A4-s42,low,0.15,priced,23,85.0,49.27,11,660,74.652,budget,1,36.0,0.5765,47.44,lowmid
S8x4x4-LG21-H0.15-F0.6-A4-s42,low,0.15,priced,31,85.0,47.66,11,660,72.212,budget,1,36.0,0.5765,47.44,lowmid
S8x4x4-LG21-H0.15-F0.6-A4-s42,low,0.15,priced,42,85.0,47.53,10,600,79.217,budget,1,36.0,0.5765,47.44,lowmid
S8x4x4-LG21-H0.15-F0.6-A4-s42,low,0.15,priced,47,83.0,48.23,11,660,73.076,budget,1,36.0,0.5663,47.44,lowmid
S8x4x4-LG21-H0.15-F0.6-A4-s42,low,0.15,priced,53,84.0,50.36,11,660,76.303,budget,1,36.0,0.5714,47.44,lowmid
S8x4x4-LG21-H0.15-F0.6-A4-s42,low,0.15,priced,2024,81.0,48.62,10,600,81.033,budget,1,36.0,0.5556,47.44,lowmid
S8x4x4-LG21-H0.3-F0.6-A4-s42,low,0.3,rule,3,130.0,0.0,,,,,1,32.0,0.7538,60.42,lowmid
S8x4x4-LG21-H0.3-F0.6-A4-s42,low,0.3,rule,7,130.0,0.0,,,,,1,32.0,0.7538,60.42,lowmid
S8x4x4-LG21-H0.3-F0.6-A4-s42,low,0.3,rule,11,130.0,0.0,,,,,1,32.0,0.7538,60.42,lowmid
S8x4x4-LG21-H0.3-F0.6-A4-s42,low,0.3,rule,19,130.0,0.0,,,,,1,32.0,0.7538,60.42,lowmid
S8x4x4-LG21-H0.3-F0.6-A4-s42,low,0.3,rule,23,130.0,0.0,,,,,1,32.0,0.7538,60.42,lowmid
S8x4x4-LG21-H0.3-F0.6-A4-s42,low,0.3,rule,31,130.0,0.0,,,,,1,32.0,0.7538,60.42,lowmid
S8x4x4-LG21-H0.3-F0.6-A4-s42,low,0.3,rule,42,130.0,0.0,,,,,1,32.0,0.7538,60.42,lowmid
S8x4x4-LG21-H0.3-F0.6-A4-s42,low,0.3,rule,47,130.0,0.0,,,,,1,32.0,0.7538,60.42,lowmid
S8x4x4-LG21-H0.3-F0.6-A4-s42,low,0.3,rule,53,130.0,0.0,,,,,1,32.0,0.7538,60.42,lowmid
S8x4x4-LG21-H0.3-F0.6-A4-s42,low,0.3,rule,2024,130.0,0.0,,,,,1,32.0,0.7538,60.42,lowmid
S8x4x4-LG21-H0.3-F0.6-A4-s42,low,0.3,twostage,3,76.0,60.43,2592,155520,0.389,budget,1,32.0,0.5789,60.42,lowmid
S8x4x4-LG21-H0.3-F0.6-A4-s42,low,0.3,twostage,7,78.0,60.43,3138,188280,0.321,budget,1,32.0,0.5897,60.42,lowmid
S8x4x4-LG21-H0.3-F0.6-A4-s42,low,0.3,twostage,11,83.0,60.43,2496,149760,0.404,budget,1,32.0,0.6145,60.42,lowmid
S8x4x4-LG21-H0.3-F0.6-A4-s42,low,0.3,twostage,19,83.0,60.45,2595,155700,0.388,budget,1,32.0,0.6145,60.42,lowmid
S8x4x4-LG21-H0.3-F0.6-A4-s42,low,0.3,twostage,23,85.0,60.44,2672,160320,0.377,budget,1,32.0,0.6235,60.42,lowmid
S8x4x4-LG21-H0.3-F0.6-A4-s42,low,0.3,twostage,31,90.0,60.43,2668,160080,0.377,budget,1,32.0,0.6444,60.42,lowmid
S8x4x4-LG21-H0.3-F0.6-A4-s42,low,0.3,twostage,42,81.0,60.43,2575,154500,0.391,budget,1,32.0,0.6049,60.42,lowmid
S8x4x4-LG21-H0.3-F0.6-A4-s42,low,0.3,twostage,47,86.0,60.43,2182,130920,0.462,budget,1,32.0,0.6279,60.42,lowmid
S8x4x4-LG21-H0.3-F0.6-A4-s42,low,0.3,twostage,53,88.0,60.45,2260,135600,0.446,budget,1,32.0,0.6364,60.42,lowmid
